task,feature_set,model,label,precision,recall,f1-score,support
multiclass,A7_TCPFlagsOnly,GaussianNB,DDoS-HOIC,0.0,0.0,0.0,22406.0
multiclass,A7_TCPFlagsOnly,GaussianNB,DDoS-LOIC-HTTP,0.3743437900128041,1.0,0.5447600414585008,23389.0
multiclass,A7_TCPFlagsOnly,GaussianNB,DDoS-LOIC-UDP,0.008898864536572485,1.0,0.01764074646007276,337.0
multiclass,A7_TCPFlagsOnly,GaussianNB,DoS-GoldenEye,0.0,0.0,0.0,8086.0
multiclass,A7_TCPFlagsOnly,GaussianNB,DoS-Hulk,0.04292811156408029,0.4093902698109199,0.07770787966771514,4707.0
multiclass,A7_TCPFlagsOnly,GaussianNB,DoS-SlowHTTPTest,0.0,0.0,0.0,3796.0
multiclass,A7_TCPFlagsOnly,GaussianNB,DoS-Slowloris,0.08195135433941404,0.29561316051844466,0.1283272019043497,2006.0
multiclass,A7_TCPFlagsOnly,GaussianNB,FTP-BruteForce,0.11159603923224928,1.0,0.20078524084941107,4756.0
multiclass,A7_TCPFlagsOnly,GaussianNB,Infiltration,0.005981848184818482,0.06345733041575492,0.010933081998114986,457.0
multiclass,A7_TCPFlagsOnly,GaussianNB,macro avg,0.1354750006558282,0.31408284880791176,0.08176837278807132,200000.0
multiclass,A7_TCPFlagsOnly,GaussianNB,weighted avg,0.6013223366355216,0.15545,0.07224200505606457,200000.0
multiclass,A7_TCPFlagsOnly,LogisticRegression,Benign,0.9930711228856736,0.04405728441495036,0.0843714560265944,110606.0
multiclass,A7_TCPFlagsOnly,LogisticRegression,Bot,0.0,0.0,0.0,19335.0
multiclass,A7_TCPFlagsOnly,LogisticRegression,Brute Force -Web,0.0,0.0,0.0,119.0
multiclass,A7_TCPFlagsOnly,LogisticRegression,DDoS-HOIC,0.2456472791314622,0.4917879139516201,0.32763926675884214,22406.0
multiclass,A7_TCPFlagsOnly,LogisticRegression,DDoS-LOIC-HTTP,0.3743437900128041,1.0,0.5447600414585008,23389.0
multiclass,A7_TCPFlagsOnly,LogisticRegression,DDoS-LOIC-UDP,0.008898864536572485,1.0,0.01764074646007276,337.0
multiclass,A7_TCPFlagsOnly,LogisticRegression,DoS-GoldenEye,0.0,0.0,0.0,8086.0
multiclass,A7_TCPFlagsOnly,LogisticRegression,DoS-Hulk,0.0,0.0,0.0,4707.0
multiclass,A7_TCPFlagsOnly,LogisticRegression,DoS-SlowHTTPTest,0.08907034586325027,1.0,0.16357133623475675,3796.0
multiclass,A7_TCPFlagsOnly,LogisticRegression,DoS-Slowloris,0.12025316455696203,0.009471585244267198,0.01756007393715342,2006.0
multiclass,A7_TCPFlagsOnly,LogisticRegression,FTP-BruteForce,0.0,0.0,0.0,4756.0
multiclass,A7_TCPFlagsOnly,LogisticRegression,Infiltration,0.005651313930488839,0.087527352297593,0.010617120106171201,457.0
multiclass,A7_TCPFlagsOnly,LogisticRegression,macro avg,0.15307799007643444,0.3027370113257026,0.0971800034151743,200000.0
multiclass,A7_TCPFlagsOnly,LogisticRegression,weighted avg,0.6234202245376752,0.217365,0.15040703271029812,200000.0
multiclass,A7_TCPFlagsOnly,RandomForest,Benign,0.9966666666666667,0.0027032891524872067,0.005391953546246371,110606.0
multiclass,A7_TCPFlagsOnly,RandomForest,Bot,0.2132554562275676,0.4947504525471942,0.29804336989032904,19335.0
multiclass,A7_TCPFlagsOnly,RandomForest,Brute Force -Web,0.0,0.0,0.0,119.0
multiclass,A7_TCPFlagsOnly,RandomForest,DDoS-HOIC,0.0,0.0,0.0,22406.0
multiclass,A7_TCPFlagsOnly,RandomForest,DDoS-LOIC-HTTP,0.3743437900128041,1.0,0.5447600414585008,23389.0
multiclass,A7_TCPFlagsOnly,RandomForest,DDoS-LOIC-UDP,0.008898864536572485,1.0,0.01764074646007276,337.0
multiclass,A7_TCPFlagsOnly,RandomForest,DoS-GoldenEye,0.0,0.0,0.0,8086.0
multiclass,A7_TCPFlagsOnly,RandomForest,DoS-Hulk,0.0,0.0,0.0,4707.0
multiclass,A7_TCPFlagsOnly,RandomForest,DoS-SlowHTTPTest,0.0,0.0,0.0,3796.0
multiclass,A7_TCPFlagsOnly,RandomForest,DoS-Slowloris,0.0843887861107158,0.29561316051844466,0.13129635779918078,2006.0
multiclass,A7_TCPFlagsOnly,RandomForest,FTP-BruteForce,0.11159603923224928,1.0,0.20078524084941107,4756.0
multiclass,A7_TCPFlagsOnly,RandomForest,Infiltration,0.005981848184818482,0.06345733041575492,0.010933081998114986,457.0
multiclass,A7_TCPFlagsOnly,RandomForest,macro avg,0.14959428758094953,0.32137701938615676,0.10073756600015465,200000.0
multiclass,A7_TCPFlagsOnly,RandomForest,weighted avg,0.619109508867994,0.194845,0.10164850014846827,200000.0
multiclass,A7_TCPFlagsOnly,ExtraTrees,Benign,0.9966666666666667,0.0027032891524872067,0.005391953546246371,110606.0
multiclass,A7_TCPFlagsOnly,ExtraTrees,Bot,0.2132554562275676,0.4947504525471942,0.29804336989032904,19335.0
multiclass,A7_TCPFlagsOnly,ExtraTrees,Brute Force -Web,0.0,0.0,0.0,119.0
multiclass,A7_TCPFlagsOnly,ExtraTrees,DDoS-HOIC,0.0,0.0,0.0,22406.0
multiclass,A7_TCPFlagsOnly,ExtraTrees,DDoS-LOIC-HTTP,0.3743437900128041,1.0,0.5447600414585008,23389.0
multiclass,A7_TCPFlagsOnly,ExtraTrees,DDoS-LOIC-UDP,0.008898864536572485,1.0,0.01764074646007276,337.0
multiclass,A7_TCPFlagsOnly,ExtraTrees,DoS-GoldenEye,0.0,0.0,0.0,8086.0
multiclass,A7_TCPFlagsOnly,ExtraTrees,DoS-Hulk,0.0,0.0,0.0,4707.0
multiclass,A7_TCPFlagsOnly,ExtraTrees,DoS-SlowHTTPTest,0.08907034586325027,1.0,0.16357133623475675,3796.0
multiclass,A7_TCPFlagsOnly,ExtraTrees,DoS-Slowloris,0.0843887861107158,0.29561316051844466,0.13129635779918078,2006.0
multiclass,A7_TCPFlagsOnly,ExtraTrees,FTP-BruteForce,0.0,0.0,0.0,4756.0
multiclass,A7_TCPFlagsOnly,ExtraTrees,Infiltration,0.005981848184818482,0.06345733041575492,0.010933081998114986,457.0
multiclass,A7_TCPFlagsOnly,ExtraTrees,macro avg,0.14771714646686626,0.32137701938615676,0.0976364072822668,200000.0
multiclass,A7_TCPFlagsOnly,ExtraTrees,weighted avg,0.6181463102195356,0.190045,0.09997841108280495,200000.0
multiclass,A7_TCPFlagsOnly,HistGradientBoosting,Benign,0.6748981966259453,0.8391226515740556,0.7481037859797038,110606.0
multiclass,A7_TCPFlagsOnly,HistGradientBoosting,Bot,0.0,0.0,0.0,19335.0
multiclass,A7_TCPFlagsOnly,HistGradientBoosting,Brute Force -Web,0.0,0.0,0.0,119.0
multiclass,A7_TCPFlagsOnly,HistGradientBoosting,DDoS-HOIC,0.0,0.0,0.0,22406.0
multiclass,A7_TCPFlagsOnly,HistGradientBoosting,DDoS-LOIC-HTTP,0.3743437900128041,1.0,0.5447600414585008,23389.0
multiclass,A7_TCPFlagsOnly,HistGradientBoosting,DDoS-LOIC-UDP,0.0,0.0,0.0,337.0
multiclass,A7_TCPFlagsOnly,HistGradientBoosting,DoS-GoldenEye,0.0,0.0,0.0,8086.0
multiclass,A7_TCPFlagsOnly,HistGradientBoosting,DoS-Hulk,0.0,0.0,0.0,4707.0
multiclass,A7_TCPFlagsOnly,HistGradientBoosting,DoS-SlowHTTPTest,0.0,0.0,0.0,3796.0
multiclass,A7_TCPFlagsOnly,HistGradientBoosting,DoS-Slowloris,0.0,0.0,0.0,2006.0
multiclass,A7_TCPFlagsOnly,HistGradientBoosting,FTP-BruteForce,0.0,0.0,0.0,4756.0
multiclass,A7_TCPFlagsOnly,HistGradientBoosting,Infiltration,0.0,0.0,0.0,457.0
multiclass,A7_TCPFlagsOnly,HistGradientBoosting,macro avg,0.08743683221989579,0.15326022096450465,0.10773865228651706,200000.0
multiclass,A7_TCPFlagsOnly,HistGradientBoosting,weighted avg,0.4170165842030939,0.581005,0.47743079980871994,200000.0
